$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:292.     

JDAY,     DOC,     TOC,     TKN,      TN,      TP,     APR,    CHLA,     %DO,      pH,     CO2,    HCO3,     CO3,
  4401.302,    1.9560,    2.7224,    0.6394,    0.9110,    0.0619,   -0.0606,    7.6382,   73.9351,    6.9957,    0.8805,    3.9685,    0.0021,
  4401.401,    1.9607,    2.7989,    0.6426,    0.9060,    0.0617,    0.6818,    9.2992,   80.0146,    7.0580,    0.7510,    3.9624,    0.0024,
  4401.501,    1.9628,    2.9033,    0.6462,    0.9022,    0.0616,    0.8624,   11.5836,   86.0265,    7.1850,    0.5647,    3.9598,    0.0033,
  4401.600,    1.9601,    2.9668,    0.6523,    0.9034,    0.0616,    0.8493,   12.9032,   86.5260,    7.2417,    0.5454,    3.9592,    0.0040,
  4401.702,    1.9549,    2.8964,    0.6499,    0.9079,    0.0619,    0.4980,   11.2326,   79.9110,    7.1960,    0.6107,    3.9612,    0.0036,
  4401.800,    1.9527,    2.8587,    0.6491,    0.9100,    0.0618,   -0.0430,   10.3828,   78.4548,    7.0652,    0.8537,    3.9636,    0.0028,
  4401.902,    1.9497,    2.8334,    0.6474,    0.9104,    0.0619,   -0.0781,    9.8448,   76.6467,    7.0802,    0.7806,    3.9641,    0.0028,
  4402.000,    1.9549,    2.8935,    0.6512,    0.9059,    0.0618,   -0.0881,   11.0965,   81.8724,    7.1372,    0.6615,    3.9606,    0.0030,
  4402.103,    1.9508,    2.8894,    0.6526,    0.9077,    0.0618,   -0.0874,   11.0158,   80.1630,    7.1230,    0.7244,    3.9623,    0.0030,
  4402.201,    1.9529,    2.9364,    0.6571,    0.9052,    0.0617,   -0.0953,   12.0025,   82.9448,    7.1804,    0.6407,    3.9620,    0.0035,
  4402.301,    1.9558,    2.9812,    0.6621,    0.9022,    0.0616,   -0.1025,   12.9103,   85.7780,    7.2058,    0.5939,    3.9579,    0.0036,
  4402.402,    1.9566,    3.0117,    0.6652,    0.9013,    0.0616,    1.0658,   13.4965,   87.2704,    7.2473,    0.5384,    3.9584,    0.0040,
  4402.500,    1.9577,    3.0806,    0.6706,    0.9005,    0.0616,    1.0790,   14.9207,   89.6458,    7.3098,    0.4628,    3.9564,    0.0046,
  4402.600,    1.9580,    3.1582,    0.6804,    0.8993,    0.0616,    0.7136,   16.5526,   92.9155,    7.4142,    0.4049,    3.9528,    0.0063,
  4402.700,    1.9577,    3.1602,    0.6821,    0.8995,    0.0616,    0.2194,   16.4887,   92.5249,    7.4205,    0.4244,    3.9498,    0.0068,
  4402.800,    1.9587,    3.1760,    0.6851,    0.8994,    0.0616,   -0.0355,   16.6983,   93.4330,    7.3899,    0.4652,    3.9509,    0.0068,
  4402.901,    1.9572,    3.1713,    0.6858,    0.8996,    0.0617,   -0.1312,   16.5041,   92.3906,    7.4212,    0.4188,    3.9505,    0.0069,
  4403.000,    1.9548,    3.1446,    0.6835,    0.9000,    0.0617,   -0.1262,   15.8833,   90.8864,    7.3921,    0.4351,    3.9513,    0.0063,
  4403.102,    1.9478,    3.0815,    0.6784,    0.9028,    0.0618,   -0.1161,   14.6058,   86.6468,    7.3172,    0.5405,    3.9562,    0.0055,
  4403.203,    1.9482,    3.1105,    0.6834,    0.9017,    0.0618,   -0.1205,   15.1592,   88.0109,    7.3354,    0.5430,    3.9536,    0.0058,
  4403.303,    1.9542,    3.1935,    0.6942,    0.8971,    0.0616,   -0.0506,   16.7599,   92.5860,    7.4615,    0.4126,    3.9512,    0.0073,
  4403.402,    1.9551,    3.2188,    0.6968,    0.8962,    0.0616,    1.4692,   17.2150,   93.5159,    7.5047,    0.4022,    3.9457,    0.0084,
  4403.501,    1.9566,    3.2763,    0.7048,    0.8956,    0.0615,    1.2881,   18.3684,   95.6750,    7.6535,    0.3587,    3.9297,    0.0147,
  4403.600,    1.9344,    3.0269,    0.6786,    0.9077,    0.0622,    0.9919,   13.3404,   78.3357,    7.5466,    0.4865,    3.9247,    0.0167,
  4403.703,    1.8957,    2.6720,    0.6426,    0.9288,    0.0628,    0.2089,    6.5262,   54.1593,    6.8695,    1.2923,    3.9716,    0.0018,
  4403.802,    1.9017,    2.7160,    0.6461,    0.9253,    0.0626,   -0.0540,    7.3614,   60.0327,    6.8379,    1.3652,    3.9692,    0.0016,
  4403.901,    1.9072,    2.7606,    0.6492,    0.9206,    0.0625,   -0.0649,    8.1743,   63.6008,    6.9185,    1.1215,    3.9677,    0.0019,
  4404.000,    1.9063,    2.7709,    0.6506,    0.9202,    0.0625,   -0.0665,    8.3808,   63.8973,    6.9322,    1.1054,    3.9727,    0.0020,
  4404.102,    1.8972,    2.7166,    0.6454,    0.9237,    0.0626,   -0.0589,    7.4246,   59.3909,    6.8888,    1.2303,    3.9691,    0.0018,
  4404.203,    1.8922,    2.6942,    0.6432,    0.9248,    0.0626,   -0.0563,    7.0900,   58.0336,    6.8674,    1.3136,    3.9735,    0.0018,
  4404.302,    1.9201,    2.9035,    0.6646,    0.9094,    0.0619,   -0.0867,   10.9258,   75.5061,    6.9641,    1.0427,    3.9715,    0.0021,
  4404.401,    1.9283,    2.9849,    0.6718,    0.9036,    0.0618,    0.8883,   12.4530,   80.8092,    7.0780,    0.7837,    3.9651,    0.0027,
  4404.502,    1.9448,    3.1699,    0.6873,    0.8938,    0.0615,    1.0055,   16.0085,   91.0568,    7.3030,    0.4381,    3.9574,    0.0044,
  4404.600,    1.9343,    3.0892,    0.6812,    0.8998,    0.0618,    1.1178,   14.3919,   84.1203,    7.3334,    0.4882,    3.9565,    0.0054,
  4404.702,    1.9049,    2.8442,    0.6584,    0.9154,    0.0624,    0.4457,    9.7294,   66.6240,    7.0032,    1.0136,    3.9664,    0.0026,
  4404.802,    1.8944,    2.7565,    0.6491,    0.9197,    0.0625,   -0.0645,    8.1240,   62.2231,    6.9115,    1.1582,    3.9674,    0.0019,
  4404.902,    1.8793,    2.6666,    0.6399,    0.9258,    0.0628,   -0.0520,    6.5551,   54.8088,    6.8486,    1.3092,    3.9689,    0.0016,
  4405.000,    1.8797,    2.6739,    0.6404,    0.9245,    0.0627,   -0.0532,    6.7018,   55.9522,    6.8504,    1.2959,    3.9711,    0.0016,
  4405.103,    1.8743,    2.6515,    0.6381,    0.9264,    0.0628,   -0.0503,    6.3389,   53.2033,    6.8335,    1.3789,    3.9721,    0.0016,
  4405.201,    1.8867,    2.7271,    0.6460,    0.9193,    0.0624,   -0.0609,    7.6836,   61.3896,    6.8650,    1.2751,    3.9672,    0.0017,
  4405.304,    1.9179,    2.9244,    0.6663,    0.9015,    0.0619,    0.0001,   11.1744,   79.2472,    7.0657,    0.7434,    3.9654,    0.0025,
  4405.402,    1.9305,    3.0434,    0.6791,    0.8949,    0.0616,    0.7309,   13.3832,   86.2490,    7.1706,    0.5819,    3.9618,    0.0031,
  4405.501,    1.9384,    3.1857,    0.6900,    0.8902,    0.0614,    0.8453,   16.2236,   92.5898,    7.3681,    0.3870,    3.9559,    0.0052,
  4405.602,    1.9442,    3.2696,    0.6994,    0.8876,    0.0613,    0.8048,   17.7920,   96.4008,    7.5092,    0.2926,    3.9487,    0.0077,
  4405.703,    1.9457,    3.2614,    0.7016,    0.8878,    0.0614,    0.3321,   17.4105,   95.6305,    7.4979,    0.3055,    3.9490,    0.0078,
  4405.803,    1.9376,    3.1802,    0.6953,    0.8916,    0.0615,   -0.1249,   15.7265,   89.9924,    7.3723,    0.4308,    3.9551,    0.0059,
  4405.902,    1.9261,    3.0972,    0.6870,    0.8961,    0.0617,   -0.1126,   14.1846,   84.1801,    7.2722,    0.5720,    3.9599,    0.0047,
  4406.000,    1.9195,    3.0587,    0.6830,    0.8983,    0.0618,   -0.1072,   13.4979,   81.1503,    7.2435,    0.6330,    3.9616,    0.0046,
  4406.102,    1.9087,    2.9911,    0.6760,    0.9028,    0.0620,   -0.0976,   12.2973,   75.6719,    7.1631,    0.7852,    3.9612,    0.0039,
  4406.204,    1.9105,    3.0086,    0.6785,    0.9011,    0.0619,   -0.0999,   12.5906,   77.2957,    7.1778,    0.7730,    3.9612,    0.0041,
  4406.302,    1.9241,    3.1066,    0.6902,    0.8937,    0.0616,   -0.1057,   14.3137,   84.3256,    7.2957,    0.5871,    3.9598,    0.0050,
  4406.401,    1.9231,    3.1127,    0.6896,    0.8939,    0.0616,    1.1382,   14.4452,   84.6282,    7.2707,    0.6379,    3.9599,    0.0048,
  4406.502,    1.9303,    3.2009,    0.6963,    0.8904,    0.0614,    1.0442,   16.1140,   89.3948,    7.3971,    0.5177,    3.9547,    0.0068,
  4406.601,    1.9271,    3.1789,    0.6952,    0.8921,    0.0616,    0.9355,   15.6316,   86.8776,    7.4564,    0.4871,    3.9492,    0.0088,
  4406.703,    1.9085,    3.0189,    0.6798,    0.9010,    0.0620,    0.4907,   12.5965,   77.0112,    7.2343,    0.7374,    3.9579,    0.0058,
  4406.801,    1.9055,    2.9711,    0.6758,    0.9017,    0.0620,   -0.0309,   11.5563,   76.5033,    7.1167,    0.8128,    3.9617,    0.0036,
  4406.903,    1.8952,    2.9035,    0.6680,    0.9048,    0.0622,   -0.0821,   10.3502,   72.7308,    7.0301,    0.8765,    3.9667,    0.0025,
  4407.000,    1.8995,    2.9289,    0.6712,    0.9020,    0.0621,   -0.0851,   10.7283,   74.7110,    7.0695,    0.7795,    3.9641,    0.0026,
  4407.101,    1.8947,    2.9023,    0.6682,    0.9034,    0.0622,   -0.0816,   10.2870,   72.6481,    7.0372,    0.8541,    3.9633,    0.0024,
  4407.200,    1.8929,    2.8940,    0.6675,    0.9034,    0.0621,   -0.0806,   10.1550,   72.1138,    7.0267,    0.8992,    3.9648,    0.0024,
  4407.304,    1.9043,    2.9612,    0.6765,    0.8978,    0.0619,   -0.0891,   11.2275,   78.0460,    7.0580,    0.8395,    3.9650,    0.0026,
  4407.402,    1.9197,    3.0671,    0.6878,    0.8900,    0.0617,    0.7292,   13.0035,   85.0216,    7.1639,    0.6144,    3.9645,    0.0032,
  4407.501,    1.9276,    3.2003,    0.6963,    0.8856,    0.0616,    0.7718,   15.6728,   90.6094,    7.2976,    0.4349,    3.9619,    0.0042,
  4407.602,    1.9211,    3.2162,    0.6950,    0.8883,    0.0619,    0.7885,   16.1811,   88.0729,    7.3961,    0.3569,    3.9597,    0.0055,
  4407.702,    1.9129,    3.1313,    0.6898,    0.8931,    0.0620,    0.4954,   14.4449,   82.6999,    7.2670,    0.5747,    3.9630,    0.0046,
  4407.801,    1.9264,    3.2134,    0.7016,    0.8883,    0.0619,   -0.1127,   15.6626,   88.4438,    7.3002,    0.4555,    3.9635,    0.0045,
  4407.900,    1.9233,    3.2039,    0.7011,    0.8894,    0.0620,   -0.1230,   15.4885,   87.2000,    7.2810,    0.4808,    3.9635,    0.0043,
  4408.000,    1.9158,    3.1770,    0.6969,    0.8913,    0.0620,   -0.1204,   15.1576,   84.5610,    7.2674,    0.5431,    3.9620,    0.0044,
  4408.102,    1.9158,    3.2025,    0.6982,    0.8894,    0.0619,   -0.1251,   15.7581,   85.9262,    7.3095,    0.5169,    3.9585,    0.0049,
  4408.200,    1.9157,    3.2196,    0.7003,    0.8886,    0.0619,   -0.1280,   16.1244,   86.8037,    7.3394,    0.4961,    3.9632,    0.0052,
  4408.302,    1.9200,    3.2634,    0.7062,    0.8862,    0.0619,   -0.1182,   16.8836,   89.3062,    7.3760,    0.4397,    3.9615,    0.0055,
  4408.403,    1.9263,    3.3272,    0.7133,    0.8836,    0.0618,    0.9641,   18.0049,   92.8195,    7.4325,    0.3585,    3.9597,    0.0061,
  4408.501,    1.9324,    3.4544,    0.7240,    0.8815,    0.0618,    0.8175,   20.5314,   98.4341,    7.6229,    0.2110,    3.9518,    0.0093,
  4408.601,    1.9201,    3.4221,    0.7200,    0.8857,    0.0620,    0.7596,   20.1645,   93.6676,    7.7470,    0.2148,    3.9359,    0.0157,
  4408.701,    1.9141,    3.3350,    0.7128,    0.8896,    0.0621,    0.5448,   18.3012,   88.8910,    7.5372,    0.4355,    3.9443,    0.0126,
  4408.802,    1.9185,    3.3441,    0.7165,    0.8880,    0.0621,   -0.1445,   18.1859,   89.5427,    7.4719,    0.4040,    3.9547,    0.0089,
  4408.902,    1.9155,    3.3175,    0.7147,    0.8889,    0.0622,   -0.1399,   17.6083,   87.8696,    7.4308,    0.4285,    3.9605,    0.0073,
  4409.000,    1.9006,    3.2104,    0.7022,    0.8940,    0.0624,   -0.1252,   15.7568,   80.9572,    7.3196,    0.5793,    3.9618,    0.0059,
  4409.100,    1.8807,    3.0658,    0.6854,    0.9016,    0.0626,   -0.1053,   13.2662,   72.0330,    7.1467,    0.8253,    3.9661,    0.0040,
  4409.202,    1.8768,    3.0377,    0.6825,    0.9026,    0.0626,   -0.1012,   12.7419,   70.7039,    7.1009,    0.8915,    3.9647,    0.0035,
  4409.303,    1.8957,    3.1663,    0.6991,    0.8942,    0.0623,   -0.1177,   14.8202,   79.7962,    7.1980,    0.7366,    3.9682,    0.0043,
  4409.400,    1.9077,    3.2563,    0.7085,    0.8883,    0.0621,    1.1076,   16.3227,   85.6017,    7.3284,    0.5157,    3.9669,    0.0053,
  4409.501,    1.9185,    3.3691,    0.7187,    0.8835,    0.0620,    0.8642,   18.3871,   91.4961,    7.4687,    0.3807,    3.9576,    0.0076,
  4409.602,    1.9079,    3.3060,    0.7116,    0.8879,    0.0621,    0.5460,   17.3291,   86.4185,    7.4826,    0.4899,    3.9477,    0.0113,
  4409.701,    1.9040,    3.2483,    0.7073,    0.8906,    0.0622,    0.2935,   16.0862,   83.8662,    7.3644,    0.5781,    3.9546,    0.0089,
  4409.801,    1.9210,    3.3570,    0.7218,    0.8839,    0.0620,   -0.1330,   17.7488,   90.0857,    7.5090,    0.3770,    3.9491,    0.0116,
  4409.901,    1.9149,    3.3252,    0.7187,    0.8859,    0.0621,   -0.1368,   17.2228,   87.5887,    7.4970,    0.4419,    3.9497,    0.0118,
  4410.000,    1.9117,    3.3154,    0.7176,    0.8861,    0.0621,   -0.1358,   17.0984,   86.6240,    7.5025,    0.4741,    3.9495,    0.0116,
