$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:278.     

JDAY,     DOC,     TOC,     TKN,      TN,      TP,     APR,    CHLA,     %DO,      pH,     CO2,    HCO3,     CO3,
  4401.203,    1.9005,    2.4205,    0.6442,    0.9631,    0.0636,   -0.0021,    0.2607,   21.4067,    6.5848,    2.2546,    3.9752,    0.0008,
  4401.302,    1.9010,    2.4280,    0.6423,    0.9598,    0.0635,   -0.0047,    0.5869,   23.9284,    6.6097,    2.1487,    3.9835,    0.0009,
  4401.401,    1.8989,    2.4347,    0.6424,    0.9605,    0.0635,   -0.0057,    0.7155,   23.6796,    6.5957,    2.2133,    3.9830,    0.0008,
  4401.501,    1.8935,    2.4394,    0.6454,    0.9668,    0.0637,   -0.0039,    0.4961,   19.0820,    6.5835,    2.2879,    3.9833,    0.0008,
  4401.600,    1.8867,    2.4425,    0.6496,    0.9756,    0.0639,   -0.0002,    0.0208,   13.9107,    6.5500,    2.4397,    3.9775,    0.0007,
  4401.702,    1.8842,    2.4391,    0.6485,    0.9756,    0.0639,    0.0000,    0.0000,   13.6784,    6.5524,    2.4302,    3.9834,    0.0007,
  4401.800,    1.8829,    2.4343,    0.6464,    0.9734,    0.0638,   -0.0007,    0.0906,   14.9329,    6.5500,    2.4418,    3.9810,    0.0007,
  4401.902,    1.8817,    2.4307,    0.6438,    0.9704,    0.0638,   -0.0018,    0.2214,   16.1553,    6.5635,    2.3700,    3.9830,    0.0008,
  4402.000,    1.8857,    2.4444,    0.6401,    0.9621,    0.0636,   -0.0072,    0.9139,   22.0187,    6.5999,    2.1904,    3.9840,    0.0008,
  4402.103,    1.8761,    2.4180,    0.6411,    0.9701,    0.0638,   -0.0010,    0.1296,   15.1862,    6.5598,    2.3886,    3.9829,    0.0008,
  4402.201,    1.8744,    2.4165,    0.6398,    0.9690,    0.0637,   -0.0016,    0.2072,   15.6893,    6.5608,    2.3801,    3.9753,    0.0008,
  4402.301,    1.8712,    2.4099,    0.6387,    0.9695,    0.0638,   -0.0010,    0.1285,   14.7468,    6.5583,    2.3955,    3.9804,    0.0008,
  4402.402,    1.8685,    2.4056,    0.6376,    0.9695,    0.0638,   -0.0009,    0.1082,   14.5809,    6.5556,    2.4083,    3.9776,    0.0007,
  4402.500,    1.8658,    2.4004,    0.6366,    0.9697,    0.0638,   -0.0005,    0.0594,   13.8750,    6.5571,    2.4046,    3.9840,    0.0007,
  4402.600,    1.8628,    2.3955,    0.6356,    0.9701,    0.0638,   -0.0001,    0.0159,   13.2966,    6.5514,    2.4340,    3.9815,    0.0007,
  4402.700,    1.8616,    2.3897,    0.6333,    0.9677,    0.0637,   -0.0009,    0.1122,   14.4779,    6.5557,    2.4111,    3.9828,    0.0007,
  4402.800,    1.8608,    2.3862,    0.6311,    0.9653,    0.0637,   -0.0020,    0.2550,   16.1826,    6.5595,    2.3892,    3.9809,    0.0008,
  4402.901,    1.8581,    2.3834,    0.6303,    0.9656,    0.0637,   -0.0018,    0.2316,   15.4911,    6.5650,    2.3644,    3.9869,    0.0008,
  4403.000,    1.8566,    2.3834,    0.6293,    0.9648,    0.0637,   -0.0025,    0.3164,   15.9530,    6.5694,    2.3429,    3.9862,    0.0008,
  4403.102,    1.8517,    2.3813,    0.6305,    0.9688,    0.0638,   -0.0006,    0.0783,   12.9177,    6.5497,    2.4392,    3.9728,    0.0007,
  4403.203,    1.8496,    2.3799,    0.6297,    0.9689,    0.0638,   -0.0008,    0.0983,   12.9606,    6.5488,    2.4455,    3.9731,    0.0007,
  4403.303,    1.8469,    2.3760,    0.6289,    0.9692,    0.0638,   -0.0005,    0.0653,   12.3800,    6.5468,    2.4575,    3.9756,    0.0007,
  4403.402,    1.8444,    2.3722,    0.6279,    0.9692,    0.0638,   -0.0004,    0.0473,   11.9914,    6.5458,    2.4649,    3.9788,    0.0007,
  4403.501,    1.8425,    2.3687,    0.6266,    0.9686,    0.0638,   -0.0006,    0.0703,   12.0575,    6.5468,    2.4584,    3.9770,    0.0007,
  4403.600,    1.8392,    2.3673,    0.6267,    0.9701,    0.0639,   -0.0000,    0.0051,   10.7241,    6.5439,    2.4788,    3.9849,    0.0007,
  4403.703,    1.8370,    2.3695,    0.6267,    0.9708,    0.0638,   -0.0000,    0.0062,   10.3400,    6.5400,    2.5017,    3.9862,    0.0007,
  4403.802,    1.8350,    2.3537,    0.6232,    0.9684,    0.0638,   -0.0000,    0.0039,   11.2235,    6.5410,    2.4941,    3.9835,    0.0007,
  4403.901,    1.8336,    2.3499,    0.6215,    0.9671,    0.0638,   -0.0004,    0.0472,   11.7597,    6.5487,    2.4539,    3.9867,    0.0007,
  4404.000,    1.8304,    2.3503,    0.6218,    0.9687,    0.0639,   -0.0000,    0.0029,   10.5178,    6.5425,    2.4875,    3.9856,    0.0007,
  4404.102,    1.8280,    2.3503,    0.6217,    0.9694,    0.0639,   -0.0000,    0.0020,    9.7520,    6.5380,    2.5128,    3.9854,    0.0007,
  4404.203,    1.8259,    2.3464,    0.6205,    0.9688,    0.0638,   -0.0000,    0.0014,    9.6562,    6.5376,    2.5165,    3.9870,    0.0007,
  4404.302,    1.8259,    2.3346,    0.6166,    0.9646,    0.0637,   -0.0010,    0.1313,   12.6721,    6.5392,    2.5041,    3.9818,    0.0007,
  4404.401,    1.8235,    2.3337,    0.6160,    0.9648,    0.0638,   -0.0009,    0.1171,   11.8980,    6.5489,    2.4500,    3.9795,    0.0007,
  4404.502,    1.8244,    2.3450,    0.6154,    0.9623,    0.0639,   -0.0032,    0.4004,   13.0340,    6.5892,    2.2711,    3.9808,    0.0008,
  4404.600,    1.8167,    2.3307,    0.6162,    0.9684,    0.0639,   -0.0000,    0.0014,    8.7368,    6.5333,    2.5318,    3.9711,    0.0007,
  4404.702,    1.8146,    2.3276,    0.6153,    0.9684,    0.0639,   -0.0000,    0.0002,    8.6800,    6.5309,    2.5471,    3.9739,    0.0007,
  4404.802,    1.8135,    2.3196,    0.6128,    0.9660,    0.0639,   -0.0002,    0.0296,    9.9144,    6.5368,    2.5145,    3.9761,    0.0007,
  4404.902,    1.8120,    2.3176,    0.6116,    0.9651,    0.0639,   -0.0005,    0.0685,   10.1942,    6.5434,    2.4806,    3.9813,    0.0007,
  4405.000,    1.8091,    2.3132,    0.6109,    0.9656,    0.0639,   -0.0002,    0.0204,    9.2084,    6.5384,    2.5089,    3.9815,    0.0007,
  4405.103,    1.8065,    2.3124,    0.6107,    0.9664,    0.0639,    0.0000,    0.0000,    8.2088,    6.5320,    2.5443,    3.9797,    0.0007,
  4405.201,    1.8047,    2.3065,    0.6091,    0.9652,    0.0639,   -0.0000,    0.0002,    8.5212,    6.5336,    2.5369,    3.9823,    0.0007,
  4405.304,    1.8312,    2.4274,    0.6165,    0.9472,    0.0634,   -0.0195,    2.4547,   30.4786,    6.6368,    2.0364,    3.9806,    0.0009,
  4405.402,    1.8393,    2.4840,    0.6226,    0.9426,    0.0631,   -0.0274,    3.4625,   35.6168,    6.6492,    2.0139,    3.9760,    0.0010,
  4405.501,    1.8025,    2.3256,    0.6096,    0.9638,    0.0639,   -0.0036,    0.4599,   10.1448,    6.5511,    2.4627,    3.9884,    0.0007,
  4405.602,    1.7998,    2.3237,    0.6093,    0.9647,    0.0639,   -0.0035,    0.4443,    9.3748,    6.5441,    2.5016,    3.9844,    0.0007,
  4405.703,    1.8016,    2.3359,    0.6095,    0.9618,    0.0638,   -0.0058,    0.7337,   11.9909,    6.5532,    2.4536,    3.9834,    0.0008,
  4405.803,    1.7968,    2.3087,    0.6052,    0.9617,    0.0639,   -0.0029,    0.3717,   10.3647,    6.5463,    2.4698,    3.9813,    0.0007,
  4405.902,    1.7919,    2.2881,    0.6022,    0.9624,    0.0639,   -0.0009,    0.1171,    8.6911,    6.5361,    2.5189,    3.9766,    0.0007,
  4406.000,    1.7892,    2.2801,    0.6006,    0.9622,    0.0639,   -0.0003,    0.0441,    8.0287,    6.5344,    2.5278,    3.9758,    0.0007,
  4406.102,    1.7866,    2.2769,    0.6000,    0.9626,    0.0639,   -0.0001,    0.0128,    7.2800,    6.5316,    2.5468,    3.9801,    0.0007,
  4406.204,    1.7842,    2.2748,    0.5995,    0.9629,    0.0639,    0.0000,    0.0000,    6.6068,    6.5282,    2.5670,    3.9803,    0.0007,
  4406.302,    1.7825,    2.2722,    0.5986,    0.9624,    0.0639,    0.0000,    0.0000,    6.6831,    6.5294,    2.5618,    3.9835,    0.0007,
  4406.401,    1.7806,    2.2706,    0.5980,    0.9624,    0.0639,    0.0000,    0.0000,    6.3878,    6.5271,    2.5743,    3.9817,    0.0007,
  4406.502,    1.7793,    2.2688,    0.5971,    0.9614,    0.0639,   -0.0001,    0.0159,    6.5962,    6.5283,    2.5676,    3.9822,    0.0007,
  4406.601,    1.7787,    2.2720,    0.5968,    0.9608,    0.0639,   -0.0009,    0.1166,    7.3029,    6.5322,    2.5446,    3.9801,    0.0007,
  4406.703,    1.7767,    2.2680,    0.5958,    0.9606,    0.0639,   -0.0008,    0.0958,    7.2225,    6.5295,    2.5596,    3.9801,    0.0007,
  4406.801,    1.7907,    2.3302,    0.6014,    0.9535,    0.0637,   -0.0100,    1.2594,   17.9424,    6.5542,    2.4222,    3.9793,    0.0007,
  4406.903,    1.7860,    2.3154,    0.5988,    0.9539,    0.0639,   -0.0082,    1.0400,   15.3760,    6.5742,    2.3250,    3.9834,    0.0008,
  4407.000,    1.7732,    2.2704,    0.5942,    0.9587,    0.0640,   -0.0019,    0.2419,    7.6361,    6.5510,    2.4445,    3.9751,    0.0007,
  4407.101,    1.7687,    2.2579,    0.5930,    0.9601,    0.0639,   -0.0005,    0.0571,    5.7857,    6.5265,    2.5760,    3.9770,    0.0007,
  4407.200,    1.7676,    2.2578,    0.5924,    0.9595,    0.0639,   -0.0008,    0.1037,    6.2437,    6.5267,    2.5750,    3.9767,    0.0007,
  4407.304,    1.7655,    2.2533,    0.5914,    0.9592,    0.0639,   -0.0006,    0.0789,    6.0857,    6.5236,    2.5958,    3.9824,    0.0007,
  4407.402,    1.7759,    2.3008,    0.5957,    0.9535,    0.0638,   -0.0075,    0.9498,   13.4671,    6.5501,    2.4495,    3.9811,    0.0007,
  4407.501,    1.7729,    2.3003,    0.5956,    0.9533,    0.0638,   -0.0073,    0.9177,   11.2991,    6.5669,    2.3953,    3.9814,    0.0008,
  4407.602,    1.7575,    2.2454,    0.5897,    0.9604,    0.0641,   -0.0000,    0.0053,    3.3487,    6.5420,    2.5208,    3.9899,    0.0007,
  4407.702,    1.7551,    2.2421,    0.5895,    0.9609,    0.0640,    0.0000,    0.0000,    2.9653,    6.5100,    2.6714,    3.9716,    0.0007,
  4407.801,    1.7784,    2.3470,    0.6009,    0.9488,    0.0637,   -0.0131,    1.6488,   16.1219,    6.5719,    2.3478,    3.9733,    0.0008,
  4407.900,    1.7678,    2.2975,    0.5940,    0.9516,    0.0638,   -0.0076,    0.9619,   11.3881,    6.5574,    2.4152,    3.9777,    0.0008,
  4408.000,    1.7556,    2.2443,    0.5869,    0.9551,    0.0639,   -0.0017,    0.2179,    6.0620,    6.5296,    2.5615,    3.9822,    0.0007,
  4408.102,    1.7527,    2.2352,    0.5852,    0.9549,    0.0639,   -0.0010,    0.1286,    5.2762,    6.5253,    2.5840,    3.9795,    0.0007,
  4408.200,    1.7504,    2.2299,    0.5840,    0.9546,    0.0639,   -0.0007,    0.0855,    4.8316,    6.5239,    2.5938,    3.9823,    0.0007,
  4408.302,    1.7498,    2.2325,    0.5839,    0.9539,    0.0639,   -0.0012,    0.1575,    5.3254,    6.5271,    2.5777,    3.9854,    0.0007,
  4408.403,    1.7536,    2.2573,    0.5867,    0.9519,    0.0639,   -0.0044,    0.5549,    8.0641,    6.5375,    2.5225,    3.9855,    0.0007,
  4408.501,    1.7502,    2.2463,    0.5847,    0.9518,    0.0639,   -0.0034,    0.4344,    6.8317,    6.5348,    2.5353,    3.9859,    0.0007,
  4408.601,    1.7414,    2.2166,    0.5812,    0.9546,    0.0640,    0.0000,    0.0000,    2.9492,    6.5228,    2.6023,    3.9828,    0.0007,
  4408.701,    1.7397,    2.2143,    0.5808,    0.9544,    0.0640,    0.0000,    0.0000,    2.8769,    6.5148,    2.6495,    3.9835,    0.0007,
  4408.802,    1.7419,    2.2268,    0.5817,    0.9525,    0.0640,   -0.0018,    0.2271,    4.7215,    6.5231,    2.5973,    3.9760,    0.0007,
  4408.902,    1.7399,    2.2221,    0.5807,    0.9522,    0.0640,   -0.0015,    0.1895,    4.3707,    6.5207,    2.6088,    3.9731,    0.0007,
  4409.000,    1.7382,    2.2196,    0.5801,    0.9519,    0.0640,   -0.0014,    0.1735,    4.2180,    6.5223,    2.6035,    3.9781,    0.0007,
  4409.100,    1.7347,    2.2086,    0.5785,    0.9518,    0.0640,   -0.0004,    0.0507,    3.1045,    6.5164,    2.6375,    3.9790,    0.0007,
  4409.202,    1.7325,    2.2044,    0.5777,    0.9512,    0.0640,   -0.0002,    0.0255,    2.6599,    6.5156,    2.6453,    3.9835,    0.0007,
  4409.303,    1.7322,    2.2077,    0.5779,    0.9504,    0.0640,   -0.0008,    0.0995,    3.3205,    6.5144,    2.6485,    3.9779,    0.0007,
  4409.400,    1.7307,    2.2051,    0.5771,    0.9494,    0.0640,   -0.0008,    0.0984,    3.1794,    6.5162,    2.6390,    3.9796,    0.0007,
  4409.501,    1.7333,    2.2209,    0.5784,    0.9481,    0.0640,   -0.0029,    0.3640,    5.0874,    6.5283,    2.5719,    3.9798,    0.0007,
  4409.602,    1.7264,    2.1950,    0.5752,    0.9483,    0.0640,   -0.0002,    0.0261,    2.2823,    6.5135,    2.6573,    3.9828,    0.0007,
  4409.701,    1.7258,    2.1953,    0.5748,    0.9477,    0.0640,   -0.0005,    0.0647,    2.7934,    6.5146,    2.6498,    3.9811,    0.0007,
  4409.801,    1.7346,    2.2400,    0.5794,    0.9462,    0.0641,   -0.0056,    0.7008,    7.6811,    6.5480,    2.4676,    3.9801,    0.0007,
  4409.901,    1.7245,    2.1999,    0.5749,    0.9462,    0.0641,   -0.0014,    0.1707,    3.3457,    6.5197,    2.6212,    3.9814,    0.0007,
  4410.000,    1.7231,    2.1978,    0.5744,    0.9456,    0.0641,   -0.0014,    0.1716,    3.2898,    6.5184,    2.6289,    3.9820,    0.0007,
